gene	individual	TPM	tissue	sex	path
_scaffold_1_000847.1	indv_3	115.389212408417	flowers	male	rddm
_scaffold_1_003366.1	indv_3	14.7998049379131	flowers	male	rddm
_scaffold_1_003365.1	indv_3	68.3152815553187	flowers	male	rddm
_scaffold_1_003362.1	indv_3	140.546543685147	flowers	male	rddm
_scaffold_1_003359.1	indv_3	10.7714041817381	flowers	male	rddm
_scaffold_1_003353.1	indv_3	41.5468447009897	flowers	male	rddm
_scaffold_1_000856.1	indv_3	84.4926826064764	flowers	male	rddm
_scaffold_1_000858.1	indv_3	125.080648983276	flowers	male	rddm
_scaffold_1_003352.1	indv_3	119.514356249315	flowers	male	rddm
_scaffold_1_000859.1	indv_3	111.771915423139	flowers	male	rddm
_scaffold_1_003350.1	indv_3	144.92102778752	flowers	male	rddm
_scaffold_1_003343.1	indv_3	28.2096358939746	flowers	male	rddm
_scaffold_1_000862.1	indv_3	34.8495644567503	flowers	male	rddm
_scaffold_1_003341.1	indv_3	87.4819705892728	flowers	male	rddm
_scaffold_1_003340.1	indv_3	34.0379802526421	flowers	male	rddm
_scaffold_1_000866.1	indv_3	24.7405689799297	flowers	male	rddm
_scaffold_1_000867.1	indv_3	71.5455249004264	flowers	male	rddm
_scaffold_1_003338.1	indv_3	78.9564249925518	flowers	male	rddm
_scaffold_1_003334.1	indv_3	28.7078318542294	flowers	male	rddm
_scaffold_1_003332.1	indv_3	25.7695619031455	flowers	male	rddm
_scaffold_1_003328.1	indv_3	91.7677637405017	flowers	male	rddm
_scaffold_1_003327.1	indv_3	71.6178587162998	flowers	male	rddm
_scaffold_1_000869.1	indv_3	60.6079504302743	flowers	male	rddm
_scaffold_1_003317.1	indv_3	42.0408309646436	flowers	male	rddm
_scaffold_1_000871.1	indv_3	94.4055713614317	flowers	male	rddm
_scaffold_1_000872.1	indv_3	63.0439121277186	flowers	male	rddm
_scaffold_1_003310.1	indv_3	219.595940176137	flowers	male	rddm
_scaffold_1_003307.1	indv_3	40.71590780697	flowers	male	rddm
_scaffold_1_003306.1	indv_3	27.234720941117	flowers	male	rddm
_scaffold_1_003304.1	indv_3	34.2561724337488	flowers	male	rddm
_scaffold_1_000880.1	indv_3	35.5738670275353	flowers	male	rddm
_scaffold_1_000882.1	indv_3	112.382105939289	flowers	male	rddm
_scaffold_1_003298.1	indv_3	56.7390019606605	flowers	male	rddm
_scaffold_1_000890.1	indv_3	53.8763939377943	flowers	male	rddm
_scaffold_1_000891.1	indv_3	56.073001376149	flowers	male	rddm
_scaffold_1_000892.1	indv_3	157.933151905706	flowers	male	rddm
_scaffold_1_003294.1	indv_3	53.6407819288814	flowers	male	rddm
_scaffold_1_003289.1	indv_3	117.159016895056	flowers	male	rddm
_scaffold_1_003288.1	indv_3	27.7356320210967	flowers	male	rddm
_scaffold_1_003287.1	indv_3	274.761196040042	flowers	male	rddm
_scaffold_1_003286.1	indv_3	143.010419983159	flowers	male	rddm
_scaffold_1_000898.1	indv_3	55.1361251552718	flowers	male	rddm
_scaffold_1_003282.1	indv_3	48.3859819889168	flowers	male	rddm
_scaffold_1_003280.1	indv_3	37.8115167516026	flowers	male	rddm
_chr9_000892.1_5	indv_3	25.4474423793562	flowers	male	rddm
_scaffold_1_000909.1	indv_3	129.359051543133	flowers	male	rddm
_scaffold_1_003276.1	indv_3	58.0066602246059	flowers	male	rddm
_scaffold_1_000912.1	indv_3	42.1098184438415	flowers	male	rddm
_scaffold_1_000913.1	indv_3	30.3051853204242	flowers	male	rddm
_scaffold_1_003275.1	indv_3	109.702079802857	flowers	male	rddm
_scaffold_1_003264.1	indv_3	47.2284644891593	flowers	male	rddm
_scaffold_1_000915.1	indv_3	38.4402452860366	flowers	male	rddm
_scaffold_1_000916.1	indv_3	28.9645685618689	flowers	male	rddm
_scaffold_1_000917.1	indv_3	26.7867814519539	flowers	male	rddm
_scaffold_1_003263.1	indv_3	69.6968167077909	flowers	male	rddm
_scaffold_1_000921.1	indv_3	27.3094503583335	flowers	male	rddm
_scaffold_1_003262.1	indv_3	47.9205083767098	flowers	male	rddm
_scaffold_1_003261.1	indv_3	67.3550158513892	flowers	male	rddm
_scaffold_1_000924.1	indv_3	108.707520843852	flowers	male	rddm
_scaffold_1_000925.1	indv_3	83.3653308504719	flowers	male	rddm
_scaffold_1_000928.1	indv_3	75.7639761749015	flowers	male	rddm
_scaffold_1_000929.1	indv_3	122.499656134667	flowers	male	rddm
_scaffold_1_003259.1	indv_3	137.827141334153	flowers	male	rddm
_scaffold_1_003258.1	indv_3	90.3225515652472	flowers	male	rddm
_scaffold_1_000930.1	indv_3	127.46225118206	flowers	male	rddm
_scaffold_1_000932.1	indv_3	83.5954628887064	flowers	male	rddm
_scaffold_1_003250.1	indv_3	101.633410424464	flowers	male	rddm
_scaffold_1_000935.1	indv_3	23.5936551861581	flowers	male	rddm
_scaffold_1_003242.1	indv_3	37.1064611331126	flowers	male	rddm
_scaffold_1_000938.1	indv_3	152.838814463637	flowers	male	rddm
_scaffold_1_000939.1	indv_3	104.415795512346	flowers	male	rddm
_scaffold_1_003235.1	indv_3	47.3216196048749	flowers	male	rddm
_scaffold_1_003233.1	indv_3	87.6879122794945	flowers	male	rddm
_scaffold_1_003232.1	indv_3	116.563517689728	flowers	male	rddm
_scaffold_1_003230.1	indv_3	72.3914097448452	flowers	male	rddm
_scaffold_1_000959.1	indv_3	30.5048205178403	flowers	male	rddm
_scaffold_1_000967.1	indv_3	26.9155640550883	flowers	male	rddm
_scaffold_1_003217.1	indv_3	146.884134322019	flowers	male	rddm
_scaffold_1_000972.1	indv_3	143.965610273649	flowers	male	rddm
_scaffold_1_000973.1	indv_3	37.4146179847832	flowers	male	rddm
_scaffold_1_003215.1	indv_3	50.2981273159805	flowers	male	rddm
_scaffold_1_003214.1	indv_3	35.2070413386821	flowers	male	rddm
_scaffold_1_000975.1	indv_3	26.149607773268	flowers	male	rddm
_scaffold_1_003209.1	indv_3	25.1126076112068	flowers	male	rddm
_scaffold_1_003208.1	indv_3	86.1165562753172	flowers	male	rddm
_scaffold_1_003207.1	indv_3	17.6106867677206	flowers	male	rddm
_scaffold_1_000977.1	indv_3	19.0063884991042	flowers	male	rddm
_scaffold_1_003204.1	indv_3	35.4736854078151	flowers	male	rddm
_scaffold_1_000981.1	indv_3	73.5091615371574	flowers	male	rddm
_scaffold_1_003203.1	indv_3	58.1928391805334	flowers	male	rddm
_scaffold_1_003200.1	indv_3	19.9979900820088	flowers	male	rddm
_scaffold_1_000983.1	indv_3	57.2702524885724	flowers	male	rddm
_scaffold_1_003199.1	indv_3	99.0571582552121	flowers	male	rddm
_scaffold_1_003197.1	indv_3	25.7826163924582	flowers	male	rddm
_scaffold_1_003195.1	indv_3	80.0278187930099	flowers	male	rddm
_scaffold_1_003193.1	indv_3	95.7428525163897	flowers	male	rddm
_scaffold_1_000985.1	indv_3	98.4585656588446	flowers	male	rddm
_scaffold_1_000987.1	indv_3	84.135175346381	flowers	male	rddm
_scaffold_1_000995.1	indv_3	13.2769264587946	flowers	male	rddm
_scaffold_1_000999.1	indv_3	76.3719861618208	flowers	male	rddm
_scaffold_1_001009.1	indv_3	24.8267730530305	flowers	male	rddm
_scaffold_1_001011.1	indv_3	15.3606292028307	flowers	male	rddm
_scaffold_1_001013.1	indv_3	159.975576571196	flowers	male	rddm
_scaffold_1_001015.1	indv_3	193.977777788113	flowers	male	rddm
_scaffold_1_001019.1	indv_3	131.160826360559	flowers	male	rddm
_scaffold_1_001020.1	indv_3	42.4124039655937	flowers	male	rddm
_scaffold_1_003183.1	indv_3	72.1034338584969	flowers	male	rddm
_scaffold_1_001021.1	indv_3	36.912773561264	flowers	male	rddm
_scaffold_1_001023.1	indv_3	65.1090016700731	flowers	male	rddm
_scaffold_1_001024.1	indv_3	59.4481371436689	flowers	male	rddm
_scaffold_1_001025.1	indv_3	126.835832679441	flowers	male	rddm
_scaffold_1_001029.1	indv_3	93.9261821727311	flowers	male	rddm
_scaffold_1_003163.1	indv_3	155.941926900695	flowers	male	rddm
_scaffold_1_001031.1	indv_3	38.4112337801603	flowers	male	rddm
_scaffold_1_003161.1	indv_3	153.783105026325	flowers	male	rddm
_scaffold_1_003158.1	indv_3	162.612580226828	flowers	male	rddm
_scaffold_1_003157.1	indv_3	94.1885854300847	flowers	male	rddm
_scaffold_1_001041.1	indv_3	23.5806415870482	flowers	male	rddm
_scaffold_1_002419.1_1	indv_3	20.515767499636	flowers	male	rddm
_scaffold_1_003153.1	indv_3	44.1839294383581	flowers	male	rddm
_scaffold_1_001044.1	indv_3	92.2929579067321	flowers	male	rddm
_scaffold_1_001045.1	indv_3	77.8881998059735	flowers	male	rddm
_scaffold_1_001046.1	indv_3	55.9520931808255	flowers	male	rddm
_scaffold_1_003152.1	indv_3	214.769194549177	flowers	male	rddm
_scaffold_1_003150.1	indv_3	175.837798684609	flowers	male	rddm
_scaffold_1_003149.1	indv_3	146.487122183748	flowers	male	rddm
_scaffold_1_003145.1	indv_3	45.5157505972225	flowers	male	rddm
_scaffold_1_003144.1	indv_3	61.2540205945566	flowers	male	rddm
_scaffold_1_001051.1	indv_3	42.0145390128208	flowers	male	rddm
_scaffold_1_001052.1	indv_3	32.2119523789319	flowers	male	rddm
_scaffold_1_001054.1	indv_3	80.5362260462882	flowers	male	rddm
_scaffold_1_003141.1	indv_3	20.2566705507313	flowers	male	rddm
_scaffold_1_001055.1	indv_3	59.4587145393851	flowers	male	rddm
_scaffold_1_001056.1	indv_3	185.509211679537	flowers	male	rddm
_scaffold_1_001058.1	indv_3	103.882621429166	flowers	male	rddm
_scaffold_1_003134.1	indv_3	253.023048752915	flowers	male	rddm
_scaffold_1_003129.1	indv_3	129.771710290148	flowers	male	rddm
_scaffold_1_003127.1	indv_3	52.0093712862755	flowers	male	rddm
_scaffold_1_003122.1	indv_3	36.353489113366	flowers	male	rddm
_scaffold_1_004139.1_5	indv_3	26.5538529175891	flowers	male	rddm
_scaffold_1_003118.1	indv_3	122.389480419269	flowers	male	rddm
_scaffold_1_001069.1	indv_3	16.7325648521794	flowers	male	rddm
_scaffold_1_003104.1	indv_3	66.8426752005931	flowers	male	rddm
_scaffold_1_003103.1	indv_3	266.673309215104	flowers	male	rddm
_scaffold_1_001074.1	indv_3	62.7471181956729	flowers	male	rddm
_scaffold_1_003100.1	indv_3	24.3295960732863	flowers	male	rddm
_scaffold_1_003098.1	indv_3	18.206300238889	flowers	male	rddm
_scaffold_1_003097.1	indv_3	26.0051590064267	flowers	male	rddm
_scaffold_1_003096.1	indv_3	29.7579721719041	flowers	male	rddm
_scaffold_1_001077.1	indv_3	28.5752767234046	flowers	male	rddm
_scaffold_1_003095.1	indv_3	26.9547821718616	flowers	male	rddm
_scaffold_1_003094.1	indv_3	24.962068818987	flowers	male	rddm
_scaffold_1_001079.1	indv_3	22.3147892702618	flowers	male	rddm
_scaffold_1_001080.1	indv_3	27.6769766059463	flowers	male	rddm
_scaffold_1_001081.1	indv_3	41.3520938664539	flowers	male	rddm
_scaffold_1_001087.1	indv_3	27.8114124364549	flowers	male	rddm
_scaffold_1_001088.1	indv_3	32.3971545692009	flowers	male	rddm
_scaffold_1_001090.1	indv_3	23.7970049399711	flowers	male	rddm
_scaffold_1_001091.1	indv_3	98.8686503039006	flowers	male	rddm
_scaffold_1_001092.1	indv_3	98.8686503039006	flowers	male	rddm
_scaffold_1_001093.1	indv_3	44.1604206149349	flowers	male	rddm
_scaffold_1_003082.1	indv_3	11.1856889579588	flowers	male	rddm
_scaffold_1_001101.1	indv_3	29.938167505125	flowers	male	rddm
_scaffold_1_003080.1	indv_3	37.6999146360833	flowers	male	rddm
_scaffold_1_001104.1	indv_3	61.5272201749016	flowers	male	rddm
_scaffold_1_003071.1	indv_3	29.1585277263457	flowers	male	rddm
_scaffold_1_003070.1	indv_3	30.6498513602389	flowers	male	rddm
_scaffold_1_001114.1	indv_3	21.2504738032202	flowers	male	rddm
_scaffold_1_003065.1	indv_3	36.1065597533507	flowers	male	rddm
_scaffold_1_001116.1	indv_3	29.0432766286131	flowers	male	rddm
_scaffold_1_003062.1	indv_3	93.6517549494074	flowers	male	rddm
_scaffold_1_001121.1	indv_3	71.868444863217	flowers	male	rddm
_scaffold_1_003057.1	indv_3	99.2062728291654	flowers	male	rddm
_scaffold_1_003056.1	indv_3	67.5179831391819	flowers	male	rddm
_scaffold_1_001124.1	indv_3	54.2187285525885	flowers	male	rddm
_scaffold_1_001127.1	indv_3	35.0194161183801	flowers	male	rddm
_scaffold_1_001137.1	indv_3	197.737300607801	flowers	male	rddm
_scaffold_1_001139.1	indv_3	104.90867610431	flowers	male	rddm
_scaffold_1_003037.1	indv_3	60.3318697599741	flowers	male	rddm
_scaffold_1_003033.1	indv_3	131.870680825949	flowers	male	rddm
_scaffold_1_001146.1	indv_3	52.2460763894747	flowers	male	rddm
_scaffold_1_003030.1	indv_3	16.7096748865814	flowers	male	rddm
_scaffold_1_003029.1	indv_3	13.1949701226292	flowers	male	rddm
_scaffold_1_003024.1	indv_3	50.1135445480176	flowers	male	rddm
_scaffold_1_003019.1	indv_3	40.5405971167354	flowers	male	rddm
_scaffold_1_003016.1	indv_3	46.4440013007262	flowers	male	rddm
_scaffold_1_001157.1	indv_3	38.5284841885247	flowers	male	rddm
_scaffold_1_003011.1	indv_3	97.473103505058	flowers	male	rddm
_scaffold_1_003009.1	indv_3	25.266964064609	flowers	male	rddm
_scaffold_1_003007.1	indv_3	31.8766100054568	flowers	male	rddm
_scaffold_1_003006.1	indv_3	78.0800851302978	flowers	male	rddm
_scaffold_1_003003.1	indv_3	119.700512934254	flowers	male	rddm
_scaffold_1_003002.1	indv_3	72.8261048977753	flowers	male	rddm
_scaffold_1_001160.1	indv_3	33.125237048734	flowers	male	rddm
_scaffold_1_003001.1	indv_3	39.407288417995	flowers	male	rddm
_scaffold_1_003000.1	indv_3	65.8341792898768	flowers	male	rddm
_scaffold_1_001163.1	indv_3	67.4910428322056	flowers	male	rddm
_scaffold_1_002990.1	indv_3	34.3015230050295	flowers	male	rddm
_scaffold_1_002989.1	indv_3	290.654180581416	flowers	male	rddm
_scaffold_1_001167.1	indv_3	139.091240533232	flowers	male	rddm
_scaffold_1_002988.1	indv_3	45.9608521061414	flowers	male	rddm
_scaffold_1_001176.1	indv_3	82.7982766836846	flowers	male	rddm
_scaffold_1_002985.1	indv_3	63.9821408395242	flowers	male	rddm
_scaffold_1_002983.1	indv_3	41.1770912287318	flowers	male	rddm
_scaffold_1_001179.1	indv_3	26.1267375558072	flowers	male	rddm
_scaffold_1_001180.1	indv_3	55.5879672387011	flowers	male	rddm
_scaffold_1_001181.1	indv_3	60.9700828460361	flowers	male	rddm
_scaffold_1_001182.1	indv_3	52.527496124752	flowers	male	rddm
_scaffold_1_001184.1	indv_3	59.5701492062202	flowers	male	rddm
_scaffold_1_002972.1	indv_3	55.1492559304934	flowers	male	rddm
_scaffold_1_001193.1	indv_3	95.0037848829299	flowers	male	rddm
_scaffold_1_002971.1	indv_3	16.7693195251112	flowers	male	rddm
_scaffold_1_002970.1	indv_3	67.5595815381139	flowers	male	rddm
_scaffold_1_001201.1	indv_3	85.3194132252468	flowers	male	rddm
_scaffold_1_001202.1	indv_3	50.533928129218	flowers	male	rddm
_scaffold_1_001203.1	indv_3	195.097058241731	flowers	male	rddm
_scaffold_1_001206.1	indv_3	23.9858072500559	flowers	male	rddm
_scaffold_1_001208.1	indv_3	35.09992052325	flowers	male	rddm
_scaffold_1_001210.1	indv_3	115.215735375196	flowers	male	rddm
_scaffold_1_002962.1	indv_3	19.813093823343	flowers	male	rddm
_scaffold_1_001215.1	indv_3	67.5710810413544	flowers	male	rddm
_scaffold_1_001216.1	indv_3	50.8371153094971	flowers	male	rddm
_scaffold_1_001217.1	indv_3	103.264983568402	flowers	male	rddm
_scaffold_1_002958.1	indv_3	69.0647136231101	flowers	male	rddm
_scaffold_1_002957.1	indv_3	102.301275896909	flowers	male	rddm
_scaffold_1_001219.1	indv_3	65.532721235741	flowers	male	rddm
_scaffold_1_001220.1	indv_3	51.9098824604531	flowers	male	rddm
_scaffold_1_002955.1	indv_3	76.0398957345789	flowers	male	rddm
_scaffold_1_002953.1	indv_3	37.4091258208322	flowers	male	rddm
_scaffold_1_002952.1	indv_3	449.53187071738	flowers	male	rddm
_scaffold_1_001224.1	indv_3	87.9717653923782	flowers	male	rddm
_scaffold_1_001225.1	indv_3	168.625344925818	flowers	male	rddm
_scaffold_1_002947.1	indv_3	89.8092667393159	flowers	male	rddm
_scaffold_1_001226.1	indv_3	98.095272250835	flowers	male	rddm
_scaffold_1_001229.1	indv_3	31.916165134243	flowers	male	rddm
_scaffold_1_001230.1	indv_3	38.4670640618175	flowers	male	rddm
_scaffold_1_002945.1	indv_3	60.2306328505473	flowers	male	rddm
_scaffold_1_002943.1	indv_3	38.5150479255121	flowers	male	rddm
_scaffold_1_002942.1	indv_3	80.6043724980309	flowers	male	rddm
_scaffold_1_002941.1	indv_3	125.559885186277	flowers	male	rddm
_scaffold_1_002940.1	indv_3	129.699867610912	flowers	male	rddm
_scaffold_1_002934.1	indv_3	62.2650185877865	flowers	male	rddm
_scaffold_1_002933.1	indv_3	140.500616443893	flowers	male	rddm
_scaffold_1_001234.1	indv_3	33.9622681897986	flowers	male	rddm
_scaffold_1_002932.1	indv_3	109.70275513362	flowers	male	rddm
_scaffold_1_001242.1	indv_3	63.2555321034092	flowers	male	rddm
_scaffold_1_002929.1	indv_3	145.608360138562	flowers	male	rddm
_scaffold_1_002928.1	indv_3	19.3350665137265	flowers	male	rddm
_scaffold_1_001244.1	indv_3	19.2181205469096	flowers	male	rddm
_scaffold_1_001245.1	indv_3	24.550408232403	flowers	male	rddm
_scaffold_1_002925.1	indv_3	54.1792599438529	flowers	male	rddm
_scaffold_1_002920.1	indv_3	80.2130743295529	flowers	male	rddm
_scaffold_1_002919.1	indv_3	56.735281370368	flowers	male	rddm
_scaffold_1_001250.1	indv_3	116.789784492532	flowers	male	rddm
_scaffold_1_002917.1	indv_3	120.488768273172	flowers	male	rddm
_scaffold_1_001258.1	indv_3	44.6570715849427	flowers	male	rddm
_scaffold_1_001263.1	indv_3	37.5535072006034	flowers	male	rddm
_scaffold_1_002907.1	indv_3	77.4445704049711	flowers	male	rddm
_scaffold_1_001266.1	indv_3	131.177625052426	flowers	male	rddm
_scaffold_1_002903.1	indv_3	21.2893635592	flowers	male	rddm
_scaffold_1_002902.1	indv_3	31.5233052451566	flowers	male	rddm
_scaffold_1_001272.1	indv_3	16.2307149572204	flowers	male	rddm
_scaffold_1_001283.1	indv_3	29.3624335146418	flowers	male	rddm
_scaffold_1_002885.1	indv_3	54.2975299701769	flowers	male	rddm
_scaffold_1_002883.1	indv_3	102.99413643542	flowers	male	rddm
_scaffold_1_002878.1	indv_3	60.4691700103514	flowers	male	rddm
_scaffold_1_001285.1	indv_3	83.0683868168997	flowers	male	rddm
_scaffold_1_002875.1	indv_3	97.8747783821393	flowers	male	rddm
_scaffold_1_002874.1	indv_3	113.032221673081	flowers	male	rddm
_scaffold_1_002873.1	indv_3	126.442531184032	flowers	male	rddm
_scaffold_1_002872.1	indv_3	63.2934682689269	flowers	male	rddm
_scaffold_1_002871.1	indv_3	96.8078453141249	flowers	male	rddm
_scaffold_1_002868.1	indv_3	32.5490542061533	flowers	male	rddm
_scaffold_1_001292.1	indv_3	77.0603898617807	flowers	male	rddm
_scaffold_1_002849.1	indv_3	181.655588677251	flowers	male	rddm
_scaffold_1_001297.1	indv_3	52.136223411364	flowers	male	rddm
_scaffold_1_001300.1	indv_3	33.2745160383855	flowers	male	rddm
_scaffold_1_001301.1	indv_3	38.0249139001875	flowers	male	rddm
_scaffold_1_001303.1	indv_3	41.3359470121522	flowers	male	rddm
_scaffold_1_001305.1	indv_3	53.4255696362175	flowers	male	rddm
_scaffold_1_001307.1	indv_3	34.1831315543591	flowers	male	rddm
_scaffold_1_002836.1	indv_3	48.2545419000315	flowers	male	rddm
_scaffold_1_002833.1	indv_3	153.612369428585	flowers	male	rddm
_scaffold_1_001344.1	indv_3	36.3853781389041	flowers	male	rddm
_scaffold_1_001346.1	indv_3	113.402149640625	flowers	male	rddm
_scaffold_1_002826.1	indv_3	27.0987739147887	flowers	male	rddm
_scaffold_1_001351.1	indv_3	109.400219574802	flowers	male	rddm
_scaffold_1_001357.1	indv_3	99.4477333632109	flowers	male	rddm
_scaffold_1_002819.1	indv_3	76.7372985275487	flowers	male	rddm
_scaffold_1_001363.1	indv_3	50.5578325417673	flowers	male	rddm
_scaffold_1_001364.1	indv_3	107.692746805519	flowers	male	rddm
_scaffold_1_002815.1	indv_3	55.1872244371581	flowers	male	rddm
_scaffold_1_002814.1	indv_3	50.5063741880352	flowers	male	rddm
_scaffold_1_002813.1	indv_3	68.0084988013463	flowers	male	rddm
_scaffold_1_001370.1	indv_3	137.64374503992	flowers	male	rddm
_scaffold_1_002810.1	indv_3	76.8539909364226	flowers	male	rddm
_scaffold_1_002807.1	indv_3	36.9185692550246	flowers	male	rddm
_scaffold_1_002804.1	indv_3	28.8254214562619	flowers	male	rddm
_scaffold_1_001374.1	indv_3	592.482169404865	flowers	male	rddm
_scaffold_1_001375.1	indv_3	465.607704848562	flowers	male	rddm
_scaffold_1_002801.1	indv_3	96.0847381875397	flowers	male	rddm
_scaffold_1_001378.1	indv_3	4.44496810119759	flowers	male	rddm
_scaffold_1_002795.1	indv_3	27.3181411773719	flowers	male	rddm
_scaffold_1_002793.1	indv_3	53.7399404284541	flowers	male	rddm
_scaffold_1_002792.1	indv_3	35.3629308268983	flowers	male	rddm
_scaffold_1_002791.1	indv_3	24.9016527304692	flowers	male	rddm
_scaffold_1_002790.1	indv_3	28.6556266695321	flowers	male	rddm
_scaffold_1_002789.1	indv_3	33.3171931829043	flowers	male	rddm
_scaffold_1_002788.1	indv_3	25.8887275073219	flowers	male	rddm
_scaffold_1_002787.1	indv_3	33.7366403372097	flowers	male	rddm
_scaffold_1_001381.1	indv_3	12.2025697723187	flowers	male	rddm
_scaffold_1_001383.1	indv_3	72.6614510017936	flowers	male	rddm
_scaffold_1_001384.1	indv_3	45.5975252120217	flowers	male	rddm
_scaffold_1_002783.1	indv_3	55.144670300463	flowers	male	rddm
_scaffold_1_001385.1	indv_3	71.4022853058608	flowers	male	rddm
_scaffold_1_001386.1	indv_3	37.8682178264229	flowers	male	rddm
_scaffold_1_001387.1	indv_3	36.1597760275044	flowers	male	rddm
_scaffold_1_001390.1	indv_3	43.3147955393297	flowers	male	rddm
_scaffold_1_001391.1	indv_3	82.340871741531	flowers	male	rddm
_scaffold_1_001392.1	indv_3	90.9270695510383	flowers	male	rddm
_scaffold_1_001393.1	indv_3	50.9527856514982	flowers	male	rddm
_scaffold_1_001394.1	indv_3	35.4491734637798	flowers	male	rddm
_scaffold_1_001397.1	indv_3	39.5663997715031	flowers	male	rddm
_scaffold_1_001398.1	indv_3	53.3680377265271	flowers	male	rddm
_scaffold_1_001399.1	indv_3	69.7925634876858	flowers	male	rddm
